127.0.0.1 -  -  [27/Jul/2014:01:15:02 +0000] "GET /webvideo/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=4.0 HTTP/1.1" 304 - "http://localhost:8080/webvideo/user/home-videos.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
192.168.2.1 -  -  [27/Jul/2014:01:15:18 +0000] "GET /webvideo/video/getVideos HTTP/1.1" 200 - "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:01:22:54 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:01:23:08 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:01:23:11 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:01:23:11 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:01:23:11 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:01:23:11 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:01:23:14 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:01:30:41 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:02:25:03 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:02:25:06 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:02:25:06 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:02:25:06 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:02:25:10 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:03:01:32 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:03:20:11 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:03:20:14 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:03:20:14 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:03:20:14 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
192.168.2.1 -  -  [27/Jul/2014:03:20:17 +0000] "GET /pb.png HTTP/1.1" 200 188072 "-" "Dalvik/2.0.0 (Linux; U; Android 4.4.2; XT1055 Build/KXA20.16-1.27)"
173.230.155.62 -  -  [27/Jul/2014:03:24:38 +0000] "GET / HTTP/1.0" 200 - "-" "research-scanner/1.0 (www.internetscanningproject.org)"
127.0.0.1 -  -  [27/Jul/2014:15:02:17 +0000] "POST /webvideo/user/home-videos.xhtml HTTP/1.1" 303 - "http://localhost:8080/webvideo/user/home-videos.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
127.0.0.1 -  -  [27/Jul/2014:15:02:17 +0000] "GET /webvideo/login.xhtml HTTP/1.1" 200 - "http://localhost:8080/webvideo/user/home-videos.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
127.0.0.1 -  -  [27/Jul/2014:15:02:17 +0000] "GET /webvideo/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 - "http://localhost:8080/webvideo/login.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
127.0.0.1 -  -  [27/Jul/2014:15:02:17 +0000] "GET /webvideo/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=4.0 HTTP/1.1" 304 - "http://localhost:8080/webvideo/login.xhtml" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
